sgRNA	gene	3980STDY6393091.sample	ERS717283.plasmid
C10orf120_CCDS31302.1_ex1_10:124458877-124458900:+_5-3	C10orf120	343	673
CEACAM16_CCDS54278.1_ex1_19:45206930-45206953:-_5-2	CEACAM16	386	1071
TNFRSF6B_CCDS13532.1_ex0_20:62328279-62328302:-_5-2	TNFRSF6B	932	461
CTBS_CCDS698.1_ex4_1:85035615-85035638:+_5-1	CTBS	478	733
FGD1_CCDS14359.1_ex14_X:54496637-54496660:+_5-3	FGD1	341	469
CHMP5_CCDS56569.1_ex2_9:33267872-33267895:+_5-4	CHMP5	317	88
AURKA_CCDS13451.1_ex6_20:54961448-54961471:+_5-4	AURKA	251	514
PTGFRN_CCDS890.1_ex1_1:117484571-117484594:+_5-2	PTGFRN	309	620
TMEM123_CCDS41702.1_ex2_11:102272743-102272766:+_5-1	TMEM123	198	62
NCAPH_CCDS2021.1_ex8_2:97019996-97020019:+_5-5	NCAPH	123	622
NCEH1_CCDS33893.1_ex1_3:172353748-172353771:+_5-4	NCEH1	623	245
LRIT2_CCDS31234.1_ex1_10:85984322-85984345:+_5-3	LRIT2	550	162
ADAL_CCDS32214.1_ex1_15:43627979-43628002:+_5-2	ADAL	476	288
UBC_CCDS9260.1_ex0_12:125397633-125397656:-_5-4	UBC	581	481
ZZZ3_CCDS677.1_ex10_1:78098155-78098178:+_5-5	ZZZ3	204	295
RHOQ_CCDS33191.1_ex2_2:46803367-46803390:-_5-5	RHOQ	7	0
CSNK2A1_CCDS13003.1_ex3_20:469320-469343:-_5-1	CSNK2A1	306	347
SIGMAR1_CCDS6562.1_ex2_9:34637370-34637393:-_5-3	SIGMAR1	1111	689
ASGR1_CCDS11089.1_ex3_17:7077697-7077720:-_5-1	ASGR1	305	755
CALML3_CCDS7069.1_ex0_10:5567358-5567381:-_5-5	CALML3	387	645
FOXD2_CCDS30708.1_ex0_1:47904770-47904793:-_5-5	FOXD2	881	640
RAI2_CCDS14183.1_ex0_X:17819778-17819801:-_5-4	RAI2	445	674
ASXL1_CCDS13201.1_ex12_20:31022245-31022268:+_5-4	ASXL1	434	412
C3AR1_CCDS8588.1_ex0_12:8212533-8212556:+_5-4	C3AR1	420	176
PGM1_CCDS53323.1_ex4_1:64100524-64100547:-_5-2	PGM1	373	240
FIBCD1_CCDS6937.1_ex4_9:133799728-133799751:+_5-2	FIBCD1	405	356
ZNF177_CCDS12212.1_ex2_19:9490232-9490255:-_5-1	ZNF177	767	596
ZNF215_CCDS7775.1_ex1_11:6962878-6962901:-_5-3	ZNF215	366	153
ATXN3L_CCDS48080.1_ex0_X:13337870-13337893:+_5-5	ATXN3L	21	163
NAT6_CCDS43095.1_ex0_3:50334704-50334727:+_5-4	NAT6	330	589
C14orf166_CCDS9705.1_ex1_14:52458064-52458087:+_5-1	C14orf166	0	0
STXBP4_CCDS11584.2_ex2_17:53076728-53076751:+_5-2	STXBP4	427	236
FBXO10_CCDS47966.1_ex9_9:37541585-37541608:-_5-5	FBXO10	618	488
HPSE2_CCDS53566.1_ex9_10:100995287-100995310:-_5-5	HPSE2	444	265
ETV1_CCDS55083.1_ex5_7:13971313-13971336:-_5-5	ETV1	350	512
OMG_CCDS11265.1_ex0_17:29622777-29622800:+_5-2	OMG	95	7
P4HA3_CCDS8230.1_ex9_11:74009250-74009273:+_5-1	P4HA3	249	140
ZNF571_CCDS12505.1_ex0_19:38057058-38057081:-_5-4	ZNF571	316	50
KIAA1217_CCDS31165.1_ex9_10:24802285-24802308:+_5-5	KIAA1217	234	190
AP3B1_CCDS4041.1_ex14_5:77458715-77458738:+_5-2	AP3B1	212	118
CDC34_CCDS12030.1_ex2_19:536275-536298:+_5-4	CDC34	335	426
PTGR1_CCDS55331.1_ex5_9:114348409-114348432:-_5-2	PTGR1	193	77
DR1_CCDS744.1_ex0_1:93812297-93812320:+_5-2	DR1	269	596
MCHR2_CCDS5044.1_ex3_6:100395742-100395765:-_5-5	MCHR2	497	500
PIP5K1C_CCDS32872.1_ex15_19:3664838-3664861:-_5-5	PIP5K1C	137	379
CATSPERG_CCDS12514.2_ex0_19:38828127-38828150:-_5-1	CATSPERG	438	783
SFMBT2_CCDS31138.1_ex17_10:7409698-7409721:-_5-3	SFMBT2	864	428
HAX1_CCDS1064.1_ex2_1:154246418-154246441:-_5-4	HAX1	336	616
RNFT2_CCDS44987.1_ex2_12:117187668-117187691:-_5-1	RNFT2	443	875
KLHL34_CCDS14199.1_ex0_X:21675341-21675364:-_5-2	KLHL34	425	656
CSK_CCDS10269.1_ex3_15:75091607-75091630:-_5-3	CSK	567	407
B3GALT2_CCDS1383.1_ex0_1:193150495-193150518:+_5-5	B3GALT2	304	391
CAPN14_CCDS46254.1_ex17_2:31424759-31424782:+_5-3	CAPN14	208	108
GABRB3_CCDS10018.1_ex3_15:26825560-26825583:-_5-3	GABRB3	316	411
STOX1_CCDS41535.1_ex2_10:70644375-70644398:+_12-10	STOX1	291	219
CS_CCDS8913.1_ex4_12:56669859-56669882:+_5-1	CS	388	251
UNC45A_CCDS10367.1_ex4_15:91482959-91482982:+_5-3	UNC45A	533	507
KRTAP4-9_CCDS54124.1_ex0_17:39261845-39261868:+_4-3	KRTAP4-9	307	755
TM2D3_CCDS10392.1_ex3_15:102190191-102190214:+_5-1	TM2D3	186	410
PPP1R3F_CCDS35254.1_ex3_X:49142521-49142544:-_5-5	PPP1R3F	391	665
CA11_CCDS12729.1_ex5_19:49143397-49143420:-_5-2	CA11	389	689
OSBP_CCDS7974.1_ex13_11:59382810-59382833:-_5-4	OSBP	150	386
DKK1_CCDS7246.1_ex0_10:54074379-54074402:+_5-1	DKK1	338	519
CAT_CCDS7891.1_ex5_11:34475406-34475429:+_5-5	CAT	303	371
KRTAP22-1_CCDS13601.1_ex0_21:31973505-31973528:+_2-1	KRTAP22-1	673	723
PDZD7_CCDS31269.1_ex6_10:102783234-102783257:-_5-2	PDZD7	843	1442
CHSY1_CCDS10390.1_ex0_15:101718880-101718903:+_5-1	CHSY1	631	1245
LIPN_CCDS44456.1_ex2_10:90524279-90524302:+_5-5	LIPN	74	203
CD1B_CCDS1176.1_ex4_1:158300814-158300837:+_5-5	CD1B	215	132
TAMM41_CCDS2607.1_ex5_3:11885626-11885649:+_5-3	TAMM41	316	404
LIPA_CCDS7401.1_ex5_10:90986747-90986770:-_5-2	LIPA	303	24
ZNF131_CCDS43313.1_ex0_5:43122261-43122284:+_5-1	ZNF131	0	740
TMPRSS11B_CCDS3521.1_ex3_4:69096966-69096989:+_5-1	TMPRSS11B	916	316
TRMT12_CCDS6349.1_ex0_8:125463332-125463355:+_5-1	TRMT12	262	570
CPXM1_CCDS13033.1_ex10_20:2778815-2778838:-_5-2	CPXM1	113	229
RIN1_CCDS31614.1_ex4_11:66102180-66102203:+_5-1	RIN1	869	638
MAPRE2_CCDS11910.1_ex2_18:32677443-32677466:-_5-1	MAPRE2	400	557
RAB6B_CCDS3082.1_ex5_3:133560452-133560475:-_5-5	RAB6B	453	514
C9orf72_CCDS6522.1_ex9_9:27566786-27566809:-_5-2	C9orf72	275	373
BEX1_CCDS35354.1_ex0_X:102318008-102318031:+_5-2	BEX1	138	425
RAX_CCDS11972.1_ex1_18:56939724-56939747:-_5-2	RAX	234	122
COLEC12_CCDS32782.1_ex5_18:347089-347112:+_5-5	COLEC12	723	1485
REST_CCDS3509.1_ex0_4:57777570-57777593:+_5-3	REST	283	321
AIFM3_CCDS13786.1_ex2_22:21328134-21328157:+_5-1	AIFM3	456	485
CXorf36_CCDS14266.1_ex1_X:45051159-45051182:-_5-3	CXorf36	627	650
IL17A_CCDS4937.1_ex1_6:52052545-52052568:-_5-3	IL17A	391	312
ASNS_CCDS55131.1_ex8_7:97488640-97488663:+_5-4	ASNS	256	101
CYYR1_CCDS13578.1_ex2_21:27938635-27938658:-_5-5	CYYR1	931	467
RNF130_CCDS4451.1_ex6_5:179440175-179440198:-_5-1	RNF130	307	748
SLC4A9_CCDS47278.1_ex4_5:139741699-139741722:+_5-1	SLC4A9	603	480
SYCP1_CCDS879.1_ex1_1:115399240-115399263:+_5-1	SYCP1	159	80
ST8SIA6_CCDS31158.1_ex2_10:17369101-17369124:+_5-2	ST8SIA6	274	306
SZT2_CCDS30694.2_ex12_1:43888252-43888275:+_5-3	SZT2	730	719
FAM216B_CCDS9386.1_ex0_13:43358280-43358303:+_5-1	FAM216B	19	4
AMPD3_CCDS41617.1_ex4_11:10508786-10508809:-_5-3	AMPD3	416	428
MED6_CCDS61483.1_ex5_14:71064368-71064391:-_5-5	MED6	0	4
CYP17A1_CCDS7541.1_ex6_10:104595115-104595138:-_5-4	CYP17A1	358	368
GTF3C4_CCDS6953.1_ex1_9:135553447-135553470:+_5-3	GTF3C4	97	149
PILRB_CCDS43622.1_ex1_7:99956458-99956481:+_4-2	PILRB	257	424
LAMP2_CCDS14599.1_ex5_X:119582873-119582896:-_5-2	LAMP2	458	173
MRPL36_CCDS3865.1_ex0_5:1798854-1798877:+_5-1	MRPL36	190	292
FAM20B_CCDS1328.1_ex0_1:179013310-179013333:-_5-2	FAM20B	345	99
IL9_CCDS4189.1_ex1_5:135229802-135229825:+_5-2	IL9	582	510
PTBP1_CCDS32859.1_ex7_19:805076-805099:-_5-5	PTBP1	75	246
C12orf42_CCDS44963.1_ex1_12:103699823-103699846:-_5-1	C12orf42	136	378
GPLD1_CCDS4553.1_ex17_6:24467386-24467409:+_5-2	GPLD1	270	142
TMEM68_CCDS6161.1_ex1_8:56663698-56663721:-_5-2	TMEM68	1	5
AACS_CCDS9263.1_ex7_12:125591776-125591799:-_5-4	AACS	696	847
ALDH16A1_CCDS12766.1_ex3_19:49962995-49963018:+_5-3	ALDH16A1	328	329
THTPA_CCDS32053.1_ex0_14:24026048-24026071:-_8-1	THTPA	465	413
BSG_CCDS12032.1_ex2_19:580732-580755:+_9-5	BSG	756	831
MLLT6_CCDS11327.1_ex4_17:36865477-36865500:-_5-2	MLLT6	279	777
A4GALT_CCDS14041.1_ex0_22:43089467-43089490:-_5-2	A4GALT	642	705
LOC729020_CCDS65929.1_ex0_10:105006027-105006050:-_5-4	LOC729020	123	217
FAM117B_CCDS33362.2_ex0_2:203500425-203500448:-_5-1	FAM117B	341	808
NRROS_CCDS3319.1_ex1_3:196387016-196387039:-_5-1	NRROS	548	843
CNPY1_CCDS43684.1_ex1_7:155299751-155299774:+_2-1	CNPY1	668	589
METTL21C_CCDS32003.1_ex1_13:103339300-103339323:+_5-2	METTL21C	534	296
TCAIM_CCDS2712.1_ex5_3:44437927-44437950:-_7-7	TCAIM	630	451
ALPP_CCDS2490.1_ex2_2:233243991-233244014:+_3-2	ALPP	198	412
DARC_CCDS1183.1_ex1_1:159175579-159175602:-_5-4	DARC	563	587
CWF19L1_CCDS7489.1_ex9_10:102016148-102016171:-_5-4	CWF19L1	324	473
RNF114_CCDS33482.1_ex1_20:48558212-48558235:+_5-4	RNF114	506	574
ATG4A_CCDS14538.1_ex4_X:107377371-107377394:+_5-3	ATG4A	167	140
ELMOD1_CCDS44723.1_ex3_11:107502386-107502409:-_5-3	ELMOD1	321	285
C10orf111_CCDS7107.1_ex0_10:15138586-15138609:-_5-3	C10orf111	304	586
SEMA3E_CCDS34674.1_ex10_7:83036412-83036435:+_5-1	SEMA3E	546	691
SPEN_CCDS164.1_ex10_1:16254673-16254696:+_5-4	SPEN	601	532
CASP1_CCDS53704.1_ex2_11:104899975-104899998:+_14-5	CASP1	951	653
GPR112_CCDS35409.1_ex2_X:135427492-135427515:-_5-3	GPR112	280	150
MAPK1IP1L_CCDS32085.1_ex1_14:55529643-55529666:-_5-4	MAPK1IP1L	301	160
PLEKHN1_CCDS4.1_ex6_1:906516-906539:+_5-4	PLEKHN1	366	407
TARM1_CCDS46173.1_ex2_19:54578093-54578116:+_5-2	TARM1	805	321
KIF14_CCDS30963.1_ex28_1:200586738-200586761:-_5-4	KIF14	114	176
NFASC_CCDS30982.1_ex2_1:204923456-204923479:+_5-3	NFASC	89	536
KRTDAP_CCDS12462.1_ex2_19:35979370-35979393:+_7-3	KRTDAP	413	610
TREM1_CCDS4854.1_ex2_6:41250222-41250245:-_5-1	TREM1	350	127
EPG5_CCDS11926.2_ex37_18:43526638-43526661:-_5-2	EPG5	569	361
RPH3AL_CCDS10994.1_ex6_17:171194-171217:-_5-3	RPH3AL	457	353
MESDC1_CCDS10316.1_ex0_15:81295190-81295213:-_5-5	MESDC1	308	827
PSAT1_CCDS6659.1_ex4_9:80921268-80921291:-_5-3	PSAT1	139	365
TAS2R7_CCDS8631.1_ex0_12:10954527-10954550:+_5-1	TAS2R7	771	730
SPECC1_CCDS32590.1_ex2_17:20107783-20107806:+_5-1	SPECC1	609	406
CP_CCDS3141.1_ex11_3:148917593-148917616:-_5-3	CP	125	13
TNFSF12_CCDS11109.1_ex2_17:7453475-7453498:-_5-4	TNFSF12	434	291
CGN_CCDS999.1_ex0_1:151491783-151491806:+_5-3	CGN	501	887
LEPREL1_CCDS3294.1_ex11_3:189706737-189706760:+_5-3	LEPREL1	218	232
ZMYM5_CCDS31942.1_ex3_13:20426000-20426023:+_6-2	ZMYM5	401	307
CTAGE1_CCDS45837.1_ex0_18:19997255-19997278:-_5-3	CTAGE1	77	74
CROT_CCDS47634.1_ex2_7:86988526-86988549:-_7-2	CROT	157	72
SEPSECS_CCDS3432.2_ex8_4:25158476-25158499:-_5-3	SEPSECS	457	445
SCAF1_CCDS33074.1_ex5_19:50154545-50154568:-_5-2	SCAF1	193	393
CSNK2B_CCDS4712.1_ex1_6:31635700-31635723:-_5-1	CSNK2B	129	321
ZFC3H1_CCDS41813.1_ex34_12:72057104-72057127:-_5-4	ZFC3H1	324	567
TYR_CCDS8284.1_ex0_11:88911613-88911636:-_5-3	TYR	62	18
MGP_CCDS53752.1_ex2_12:15037161-15037184:-_7-6	MGP	356	174
SIRPA_CCDS13022.1_ex1_20:1895785-1895808:+_5-1	SIRPA	721	877
FBN3_CCDS12196.1_ex53_19:8201304-8201327:-_5-4	FBN3	153	370
IVL_CCDS1030.1_ex0_1:152882456-152882479:+_5-3	IVL	290	304
NCF2_CCDS1356.1_ex12_1:183546787-183546810:+_5-2	NCF2	103	185
GPR17_CCDS2148.1_ex1_2:128408499-128408522:-_5-2	GPR17	717	590
RAB3C_CCDS3976.1_ex2_5:58021883-58021906:-_5-3	RAB3C	1	20
IFFO1_CCDS41741.1_ex9_12:6664622-6664645:+_5-4	IFFO1	386	241
KIAA1024L_CCDS58966.1_ex1_5:129096110-129096133:-_5-3	KIAA1024L	435	403
GPR21_CCDS6849.1_ex0_9:125797013-125797036:-_5-1	GPR21	239	65
GPC4_CCDS14637.1_ex8_X:132548871-132548894:-_5-5	GPC4	559	338
SERPINB12_CCDS11984.1_ex1_18:61225626-61225649:-_5-2	SERPINB12	756	497
STRIP2_CCDS34752.1_ex8_7:129096270-129096293:+_5-4	STRIP2	149	340
NOMO2_CCDS10570.1_ex27_16:18562844-18562867:+_5-3	NOMO2	325	741
ATP6V0E2_CCDS47742.1_ex0_7:149571221-149571244:-_5-3	ATP6V0E2	191	446
REEP1_CCDS1989.1_ex1_2:86459892-86459915:+_11-2	REEP1	486	508
KLB_CCDS3451.1_ex2_4:39439427-39439450:-_5-5	KLB	332	359
FGD4_CCDS8727.1_ex4_12:32755092-32755115:+_5-4	FGD4	194	73
ZPLD1_CCDS2947.1_ex2_3:102171976-102171999:-_5-2	ZPLD1	238	287
ZFP91_CCDS31553.1_ex0_11:58346960-58346983:-_5-1	ZFP91	565	905
FIG4_CCDS5078.1_ex6_6:110059596-110059619:+_5-3	FIG4	366	521
GATM_CCDS10122.1_ex7_15:45668799-45668822:+_5-5	GATM	297	288
GIMAP2_CCDS5905.1_ex1_7:150389796-150389819:+_5-5	GIMAP2	406	268
TULP1_CCDS4807.1_ex11_6:35479503-35479526:-_5-4	TULP1	1035	596
EFCAB9_CCDS54946.1_ex0_5:171621272-171621295:+_5-1	EFCAB9	194	182
PLD4_CCDS9995.2_ex3_14:105395681-105395704:+_5-3	PLD4	536	627
TAAR2_CCDS34541.1_ex0_6:132938829-132938852:-_5-2	TAAR2	532	625
UFSP1_CCDS34710.1_ex0_7:100486722-100486745:-_5-4	UFSP1	480	592
COMMD10_CCDS34215.1_ex3_5:115428314-115428337:+_5-2	COMMD10	187	227
NCOR1_CCDS11175.1_ex32_17:16040697-16040720:+_5-4	NCOR1	6	3
AQP9_CCDS10165.1_ex1_15:58458971-58458994:-_5-2	AQP9	249	204
SEPT4_CCDS11609.1_ex10_17:56604172-56604195:+_8-8	SEPT4	459	609
C7orf61_CCDS47661.1_ex1_7:100061054-100061077:+_5-2	C7orf61	360	460
PKIG_CCDS13334.1_ex0_20:43243268-43243291:+_5-1	PKIG	322	438
GOLGA7_CCDS34887.1_ex1_8:41355140-41355163:+_5-4	GOLGA7	122	64
DAB1_CCDS607.1_ex11_1:57611000-57611023:-_5-5	DAB1	488	1419
TMEM134_CCDS41678.1_ex5_11:67236534-67236557:-_5-4	TMEM134	639	740
SLC25A47_CCDS9959.1_ex4_14:100795058-100795081:-_5-5	SLC25A47	421	258
MRPL35_CCDS1987.1_ex1_2:86433357-86433380:-_5-3	MRPL35	514	496
BRIP1_CCDS11631.1_ex11_17:59876602-59876625:-_5-2	BRIP1	395	165
TCF20_CCDS14032.1_ex3_22:42608423-42608446:-_5-1	TCF20	402	417
CX3CL1_CCDS10779.1_ex2_16:57416215-57416238:+_5-4	CX3CL1	732	583
PGLYRP4_CCDS30871.1_ex5_1:153317661-153317684:-_5-2	PGLYRP4	300	162
PCMTD1_CCDS6148.1_ex2_8:52746156-52746179:-_5-3	PCMTD1	267	369
CEP152_CCDS42033.1_ex16_15:49076269-49076292:-_5-3	CEP152	108	94
ARHGAP10_CCDS34075.1_ex10_4:148827789-148827812:-_5-5	ARHGAP10	307	337
CHMP4C_CCDS6233.1_ex2_8:82667674-82667697:+_5-5	CHMP4C	476	423
INTS6_CCDS41890.1_ex15_13:52025240-52025263:+_8-4	INTS6	122	509
NKX2-5_CCDS4387.1_ex1_5:172661835-172661858:+_7-3	NKX2-5	808	850
SYNPO2L_CCDS44438.1_ex0_10:75408518-75408541:+_5-5	SYNPO2L	99	196
ZNF620_CCDS33740.1_ex3_3:40557552-40557575:+_5-2	ZNF620	1329	284
CIB1_CCDS10360.1_ex4_15:90775549-90775572:-_5-5	CIB1	392	522
KIAA0020_CCDS6448.2_ex10_9:2829883-2829906:+_5-2	KIAA0020	355	1005
BICD1_CCDS44859.1_ex4_12:32480411-32480434:+_5-5	BICD1	359	428
SARS2_CCDS33017.1_ex15_19:39421228-39421251:+_5-5	SARS2	138	383
SMURF1_CCDS34689.1_ex14_7:98655134-98655157:-_5-5	SMURF1	594	268
EVC2_CCDS3382.2_ex19_4:5696060-5696083:-_5-5	EVC2	425	666
CD300LD_CCDS42379.1_ex2_17:72584728-72584751:+_5-1	CD300LD	97	231
HOXB5_CCDS11530.1_ex1_17:46670645-46670668:+_5-1	HOXB5	173	535
NEBL_CCDS7133.1_ex2_10:21101745-21101768:-_10-2	NEBL	162	146
PRPS1L1_CCDS47552.1_ex0_7:18067200-18067223:-_5-5	PRPS1L1	317	164
DGAT1_CCDS6420.1_ex13_8:145542519-145542542:-_5-5	DGAT1	336	328
ELL_CCDS12380.1_ex9_19:18576640-18576663:-_5-3	ELL	36	737
CLCN3_CCDS34100.1_ex3_4:170610257-170610280:-_5-3	CLCN3	289	279
NUCKS1_CCDS30987.1_ex4_1:205696826-205696849:-_5-3	NUCKS1	53	60
PTGER3_CCDS44160.1_ex2_1:71512876-71512899:-_5-2	PTGER3	157	594
CDC26_CCDS6790.1_ex0_9:116029654-116029677:-_5-3	CDC26	170	180
C16orf72_CCDS10538.1_ex2_16:9196866-9196889:+_5-2	C16orf72	70	14
KIAA0556_CCDS32415.1_ex5_16:27659953-27659976:-_5-2	KIAA0556	441	588
ACE_CCDS11637.1_ex13_17:61564002-61564025:-_5-3	ACE	95	154
ANKRD46_CCDS59109.1_ex2_8:101540091-101540114:+_5-1	ANKRD46	364	753
MYL4_CCDS11510.1_ex3_17:45299090-45299113:-_5-5	MYL4	866	717
SLC9B1_CCDS34041.1_ex7_4:103867821-103867844:-_5-4	SLC9B1	147	34
TP53I13_CCDS42289.1_ex3_17:27898678-27898701:-_5-2	TP53I13	462	315
ZC3H8_CCDS46392.1_ex3_2:112991740-112991763:-_5-1	ZC3H8	162	425
ZBTB45_CCDS12984.1_ex1_19:59028655-59028678:-_5-2	ZBTB45	642	1047
TTC34_CCDS55565.1_ex4_1:2702520-2702543:+_5-4	TTC34	0	4
GPC4_CCDS14637.1_ex8_X:132548828-132548851:-_5-4	GPC4	356	515
MAGEB17_CCDS59524.1_ex0_X:16188954-16188977:-_5-5	MAGEB17	445	1223
EPHA8_CCDS225.1_ex2_1:22902928-22902951:+_5-3	EPHA8	552	390
CMTM4_CCDS10817.1_ex3_16:66670316-66670339:-_5-2	CMTM4	384	371
RSRC1_CCDS3181.1_ex1_3:157841703-157841726:+_5-2	RSRC1	618	199
HNRNPR_CCDS232.1_ex5_1:23650096-23650119:+_5-2	HNRNPR	150	331
ZNF37A_CCDS31183.1_ex1_10:38403791-38403814:+_5-1	ZNF37A	690	614
NPY2R_CCDS3791.1_ex0_4:156135552-156135575:-_5-5	NPY2R	442	462
TNRC18_CCDS47534.1_ex25_7:5427452-5427475:-_5-2	TNRC18	1035	731
NISCH_CCDS33767.1_ex5_3:52506368-52506391:-_5-4	NISCH	265	484
IBA57_CCDS31046.1_ex1_1:228362612-228362635:+_5-4	IBA57	431	726
SMIM20_CCDS47038.1_ex1_4:25929939-25929962:+_3-2	SMIM20	608	305
CPS1_CCDS2393.1_ex17_2:211471490-211471513:-_5-4	CPS1	632	439
AKAP5_CCDS9764.1_ex0_14:64935356-64935379:+_5-2	AKAP5	191	380
MORN3_CCDS31917.1_ex2_12:122092227-122092250:-_5-1	MORN3	377	285
BCL11B_CCDS9949.1_ex0_14:99642125-99642148:+_5-3	BCL11B	345	298
PCDH18_CCDS34064.1_ex3_4:138453029-138453052:-_5-5	PCDH18	709	521
AADACL2_CCDS3161.2_ex3_3:151463446-151463469:+_5-5	AADACL2	730	508
PTGDS_CCDS7019.1_ex1_9:139873469-139873492:+_5-2	PTGDS	243	701
FBXO48_CCDS33213.1_ex1_2:68692023-68692046:+_5-3	FBXO48	711	491
TMEM194B_CCDS46476.1_ex5_2:191383447-191383470:+_5-4	TMEM194B	172	45
FOXC1_CCDS4473.1_ex0_6:1611334-1611357:-_5-4	FOXC1	548	699
EXOG_CCDS2680.1_ex2_3:38542933-38542956:+_5-3	EXOG	283	340
CDKL5_CCDS14186.1_ex6_X:18602384-18602407:+_5-2	CDKL5	148	249
DNAJB14_CCDS34035.1_ex6_4:100851693-100851716:+_5-4	DNAJB14	181	337
GNA13_CCDS11661.1_ex2_17:63049618-63049641:-_5-3	GNA13	185	137
DIO1_CCDS30722.1_ex1_1:54371753-54371776:+_11-10	DIO1	525	446
ATP5SL_CCDS33032.1_ex2_19:41939553-41939576:-_5-3	ATP5SL	204	296
C1orf52_CCDS703.1_ex2_1:85725198-85725221:-_5-5	C1orf52	244	378
FGL2_CCDS5591.1_ex1_7:76828751-76828774:-_5-3	FGL2	431	308
MTG1_CCDS31320.1_ex8_10:135216184-135216207:+_5-5	MTG1	234	1197
SERPINB12_CCDS11984.1_ex5_18:61232817-61232840:+_5-5	SERPINB12	481	114
MANEA_CCDS5032.1_ex1_6:96044684-96044707:-_5-4	MANEA	178	72
CCDC70_CCDS9431.1_ex0_13:52439756-52439779:-_5-2	CCDC70	296	335
GEMIN5_CCDS4330.1_ex26_5:154316645-154316668:-_5-4	GEMIN5	65	819
EPHB4_CCDS5706.1_ex14_7:100421406-100421429:+_5-5	EPHB4	384	544
ADHFE1_CCDS6190.2_ex5_8:67357461-67357484:+_5-2	ADHFE1	244	266
TSPAN18_CCDS7910.1_ex1_11:44931331-44931354:-_5-1	TSPAN18	346	673
FAM47A_CCDS43926.1_ex0_X:34149622-34149645:+_5-2	FAM47A	876	400
GGA1_CCDS13951.1_ex2_22:38012924-38012947:-_11-3	GGA1	469	626
EME1_CCDS11565.1_ex0_17:48453164-48453187:-_5-4	EME1	894	1037
C3orf30_CCDS2984.1_ex0_3:118865360-118865383:+_5-3	C3orf30	450	174
ENAH_CCDS31040.1_ex11_1:225742746-225742769:+_5-4	ENAH	84	17
CRKL_CCDS13785.1_ex0_22:21272522-21272545:-_5-4	CRKL	317	1191
ZSCAN32_CCDS10503.1_ex1_16:3434701-3434724:+_5-5	ZSCAN32	445	404
C15orf38_CCDS42080.1_ex2_15:90447096-90447119:+_5-5	C15orf38	744	719
GPR137_CCDS53655.1_ex4_11:64055185-64055208:+_5-5	GPR137	473	811
C6orf203_CCDS5058.1_ex0_6:107361198-107361221:-_5-4	C6orf203	401	20
ALDH1L2_CCDS31891.1_ex21_12:105467674-105467697:+_5-5	ALDH1L2	390	447
PDZD9_CCDS10602.2_ex1_16:21999969-21999992:-_5-5	PDZD9	3	1
RPL19_CCDS42312.1_ex2_17:37358663-37358686:-_5-3	RPL19	34	816
ATP5L2_CCDS54534.1_ex0_22:43036092-43036115:-_5-1	ATP5L2	109	296
FOXN4_CCDS9126.2_ex4_12:109725200-109725223:-_5-3	FOXN4	327	673
ASCC2_CCDS13869.1_ex8_22:30202253-30202276:+_5-1	ASCC2	379	677
IL1R2_CCDS2054.1_ex1_2:102626044-102626067:+_5-1	IL1R2	227	136
DMD_CCDS14233.1_ex20_X:31496437-31496460:-_16-7	DMD	120	693
DLX3_CCDS11556.1_ex2_17:48072202-48072225:+_5-4	DLX3	371	697
KCNS1_CCDS13342.1_ex1_20:43726964-43726987:+_5-4	KCNS1	771	457
RWDD4_CCDS34111.1_ex5_4:184572466-184572489:-_5-5	RWDD4	316	42
TMEM178B_CCDS59086.1_ex0_7:140774478-140774501:-_5-5	TMEM178B	785	662
ABHD5_CCDS2711.1_ex2_3:43743978-43744001:+_5-4	ABHD5	495	587
URGCP_CCDS43572.1_ex0_7:43918399-43918422:+_5-4	URGCP	624	419
EGR1_CCDS4206.1_ex1_5:137802500-137802523:-_5-2	EGR1	892	667
GZMA_CCDS3965.1_ex2_5:54403731-54403754:-_5-5	GZMA	341	560
MPHOSPH9_CCDS9243.2_ex19_12:123706330-123706353:-_5-4	MPHOSPH9	89	90
TUBA8_CCDS13751.1_ex2_22:18607001-18607024:+_5-1	TUBA8	500	379
METTL3_CCDS32044.1_ex8_14:21971637-21971660:-_5-4	METTL3	122	338
PUS7_CCDS34725.1_ex14_7:105148822-105148845:-_5-5	PUS7	145	109
SULT1A1_CCDS10637.1_ex3_16:28618311-28618334:+_4-3	SULT1A1	302	467
RARB_CCDS2642.1_ex4_3:25622044-25622067:+_5-2	RARB	690	563
NRG1_CCDS47836.1_ex2_8:32463091-32463114:+_18-8	NRG1	179	318
PKD1L1_CCDS34633.1_ex41_7:47930133-47930156:+_5-3	PKD1L1	993	610
BPIFB2_CCDS13210.1_ex6_20:31606057-31606080:+_5-4	BPIFB2	565	537
MEX3A_CCDS53377.1_ex0_1:156047454-156047477:+_5-2	MEX3A	451	426
YPEL4_CCDS7963.1_ex2_11:57414256-57414279:-_5-4	YPEL4	488	488
PDK2_CCDS11559.1_ex3_17:48183253-48183276:+_5-1	PDK2	403	491
PQLC2_CCDS195.2_ex2_1:19652067-19652090:-_5-3	PQLC2	183	305
DLG3_CCDS14403.1_ex11_X:69712424-69712447:+_9-8	DLG3	431	139
ADPRM_CCDS11159.2_ex0_17:10608702-10608725:-_5-5	ADPRM	437	130
METTL9_CCDS10598.2_ex0_16:21611157-21611180:+_5-1	METTL9	537	762
