sgRNA	gene	CRISPR_C7448913.sample	CRISPR_C6596666.sample
CD209_CCDS12186.1_ex3_19:7810886-7810909:-_7-4	CD209	306	578
KLF10_CCDS47905.1_ex1_8:103664203-103664226:+_5-2	KLF10	408	623
sgMAP3K6_2	MAP3K6_LS	121	330
sgPRMT5_7	PRMT5_LS	96	362
NACA_CCDS31837.1_ex3_12:57107437-57107460:+_10-4	NACA	15	37
HSPE1-MOB4_CCDS63079.1_ex6_2:198413062-198413085:-_3-2	HSPE1-MOB4	29	174
AKR1D1_CCDS55169.1_ex1_7:137773359-137773382:-_5-1	AKR1D1	521	460
GORASP1_CCDS2681.1_ex2_3:39140845-39140868:+_5-1	GORASP1	425	532
GAB2_CCDS8259.1_ex6_11:77937989-77938012:-_5-2	GAB2	445	624
MAATS1_CCDS2994.1_ex7_3:119449153-119449176:+_5-4	MAATS1	108	553
KRT82_CCDS8826.1_ex6_12:52795071-52795094:-_5-2	KRT82	160	262
ANKRD33_CCDS44892.1_ex2_12:52284430-52284453:+_5-4	ANKRD33	549	560
TRMT5_CCDS32092.1_ex3_14:61445963-61445986:+_5-1	TRMT5	519	589
sgTRRAP_7	TRRAP_LS	0	187
FEZ1_CCDS31716.1_ex8_11:125359547-125359570:+_6-5	FEZ1	305	678
ABHD11_CCDS47607.1_ex2_7:73151890-73151913:-_5-1	ABHD11	383	369
C3orf20_CCDS33706.1_ex4_3:14745920-14745943:-_5-3	C3orf20	584	323
GAL3ST1_CCDS13879.1_ex0_22:30951670-30951693:-_5-2	GAL3ST1	744	757
SNRPA_CCDS12565.1_ex3_19:41268804-41268827:+_5-5	SNRPA	463	774
CHST11_CCDS55878.1_ex2_12:105151141-105151164:-_5-5	CHST11	678	754
SNCG_CCDS7380.1_ex2_10:88719803-88719826:+_5-5	SNCG	212	604
RPS15A_CCDS10571.1_ex1_16:18796106-18796129:+_5-1	RPS15A	68	335
MDM4_CCDS1447.1_ex9_1:204518584-204518607:-_15-14	MDM4	135	271
SPATA3_CCDS2481.1_ex0_2:231861228-231861251:-_5-5	SPATA3	781	726
KCNS1_CCDS13342.1_ex1_20:43726828-43726851:-_5-1	KCNS1	415	580
IRAK3_CCDS44937.1_ex7_12:66638274-66638297:-_5-5	IRAK3	163	142
CDH17_CCDS6260.1_ex9_8:95182639-95182662:-_5-1	CDH17	224	381
CD1E_CCDS41417.1_ex4_1:158326283-158326306:-_24-21	CD1E	136	230
SPIN4_CCDS43964.1_ex0_X:62570551-62570574:-_5-4	SPIN4	808	854
sgNR2F2_10	NR2F2_LS	412	317
CRIP3_CCDS4894.2_ex4_6:43275434-43275457:+_5-2	CRIP3	58	466
FZD4_CCDS8279.1_ex1_11:86665861-86665884:-_5-5	FZD4	191	344
USP37_CCDS2418.1_ex19_2:219411737-219411760:-_5-3	USP37	275	486
NEDD4_CCDS10156.1_ex15_15:56142781-56142804:-_5-1	NEDD4	305	539
H2BFM_CCDS55468.1_ex0_X:103294679-103294702:+_5-2	H2BFM	369	737
ABCB8_CCDS5913.1_ex4_7:150731823-150731846:+_5-3	ABCB8	470	184
TRMT10B_CCDS43804.1_ex4_9:37769957-37769980:+_7-5	TRMT10B	109	232
G6PC3_CCDS11476.1_ex2_17:42152084-42152107:-_5-2	G6PC3	377	625
sgARID4A_1	ARID4A_LS	196	356
KRT7_CCDS8822.1_ex0_12:52627235-52627258:+_5-2	KRT7	380	733
H1FNT_CCDS8762.1_ex0_12:48723330-48723353:-_5-3	H1FNT	436	584
CSNK1D_CCDS11805.1_ex6_17:80213303-80213326:-_5-5	CSNK1D	777	597
HIST1H2BE_CCDS4588.1_ex0_6:26184133-26184156:+_3-1	HIST1H2BE	31	296
GPT2_CCDS10725.1_ex2_16:46934673-46934696:-_5-2	GPT2	604	897
NAT9_CCDS11706.1_ex1_17:72768164-72768187:+_5-1	NAT9	439	622
THOC5_CCDS13859.1_ex16_22:29939447-29939470:-_5-5	THOC5	43	483
FSCN1_CCDS5342.1_ex0_7:5633075-5633098:-_5-5	FSCN1	845	717
CST11_CCDS13154.1_ex1_20:23433333-23433356:-_5-5	CST11	798	434
SLC17A1_CCDS4565.1_ex9_6:25826762-25826785:-_5-5	SLC17A1	483	545
SLC16A14_CCDS2473.1_ex1_2:230911316-230911339:+_5-2	SLC16A14	76	325
TSPAN33_CCDS5810.1_ex2_7:128802309-128802332:-_5-2	TSPAN33	662	656
CTRL00957	NON-TARGETING	673	468
SSH2_CCDS11253.1_ex3_17:27977703-27977726:-_5-2	SSH2	539	898
RETSAT_CCDS1972.1_ex8_2:85577995-85578018:+_5-4	RETSAT	420	616
sgFGFR2_9	FGFR2_LS	492	462
CACTIN_CCDS45920.1_ex8_19:3624051-3624074:+_5-3	CACTIN	239	479
C16orf74_CCDS45540.1_ex1_16:85743778-85743801:-_4-1	C16orf74	839	380
NRF1_CCDS5813.2_ex1_7:129311345-129311368:-_5-2	NRF1	93	461
sgLATS2_8	LATS2_LS	247	484
sgERCC3_3	ERCC3_LS	81	339
BARHL1_CCDS6950.1_ex0_9:135458626-135458649:-_5-5	BARHL1	71	251
CDK12_CCDS11337.1_ex0_17:37619087-37619110:-_5-3	CDK12	112	314
HSF2_CCDS47470.1_ex6_6:122741318-122741341:-_5-5	HSF2	261	253
MAGEA12_CCDS14710.1_ex0_X:151900282-151900305:-_3-1	MAGEA12	584	601
TAS2R5_CCDS5869.1_ex0_7:141490761-141490784:+_5-5	TAS2R5	822	516
sgWBP11_3	WBP11_LS	185	360
WBP2NL_CCDS14029.1_ex2_22:42415719-42415742:-_5-2	WBP2NL	401	418
VPS41_CCDS5457.1_ex20_7:38835140-38835163:+_5-2	VPS41	0	1
sgPPIA_10	PPIA_LS	82	350
ARPC5L_CCDS6859.1_ex0_9:127631683-127631706:+_5-1	ARPC5L	400	511
EIF4EBP1_CCDS6100.1_ex1_8:37914671-37914694:+_5-5	EIF4EBP1	640	820
sgCAMK2G_1	CAMK2G_LS	237	758
RPS6KA1_CCDS284.1_ex4_1:26877883-26877906:-_5-2	RPS6KA1	362	444
EFNA3_CCDS1090.1_ex1_1:155057566-155057589:-_5-3	EFNA3	247	492
CENPH_CCDS3998.1_ex0_5:68485589-68485612:-_5-1	CENPH	274	468
C6orf15_CCDS4693.1_ex0_6:31079447-31079470:+_5-1	C6orf15	772	603
STX16_CCDS13468.1_ex5_20:57245592-57245615:-_5-3	STX16	284	489
CERS4_CCDS12197.1_ex3_19:8320753-8320776:-_5-3	CERS4	178	352
NNMT_CCDS8368.1_ex1_11:114168714-114168737:-_5-2	NNMT	236	278
GTPBP1_CCDS13977.2_ex0_22:39102082-39102105:+_5-1	GTPBP1	783	679
EFNB2_CCDS9507.1_ex3_13:107165086-107165109:-_5-4	EFNB2	173	204
MALSU1_CCDS5381.1_ex0_7:23339181-23339204:+_5-1	MALSU1	398	581
CAPN3_CCDS10085.1_ex17_15:42702797-42702820:+_15-13	CAPN3	299	527
KRTAP4-9_CCDS54124.1_ex0_17:39261928-39261951:-_4-4	KRTAP4-9	447	830
SLC35B1_CCDS11552.2_ex5_17:47783226-47783249:-_5-1	SLC35B1	310	631
CORO7_CCDS10513.1_ex14_16:4414295-4414318:+_5-1	CORO7	372	527
sgERCC6L_1	ERCC6L_LS	257	447
FAM131A_CCDS3262.2_ex3_3:184059979-184060002:-_5-3	FAM131A	93	279
NSUN5_CCDS55118.1_ex2_7:72718250-72718273:+_5-1	NSUN5	567	498
RAB11FIP4_CCDS11267.1_ex4_17:29848318-29848341:-_5-3	RAB11FIP4	184	401
ANPEP_CCDS10356.1_ex19_15:90349495-90349518:+_5-4	ANPEP	218	171
VSIG4_CCDS14383.1_ex6_X:65253347-65253370:+_5-1	VSIG4	746	693
MRP63_CCDS9296.1_ex0_13:21751225-21751248:+_5-5	MRP63	383	574
MRPS30_CCDS3951.1_ex0_5:44809462-44809485:+_5-5	MRPS30	719	824
PPA2_CCDS34043.1_ex4_4:106320291-106320314:-_5-2	PPA2	0	9
SLAMF8_CCDS1188.1_ex2_1:159802774-159802797:+_5-5	SLAMF8	66	469
sgCENPC_7	CENPC_LS	23	199
RELA_CCDS31609.1_ex8_11:65429432-65429455:+_5-5	RELA	426	555
BFAR_CCDS10554.1_ex2_16:14743808-14743831:+_5-4	BFAR	123	164
KRT71_CCDS8831.1_ex8_12:52946677-52946700:+_5-5	KRT71	653	638
ZFPM2_CCDS47908.1_ex5_8:106800952-106800975:+_5-1	ZFPM2	286	523
sgPHF5A_6	PHF5A_LS	0	375
KCTD11_CCDS32545.1_ex0_17:7256622-7256645:-_5-5	KCTD11	254	568
CTRL00261	NON-TARGETING	211	105
sgROS1_9	ROS1_LS	70	241
YJEFN3_CCDS42530.1_ex2_19:19643515-19643538:+_5-1	YJEFN3	372	944
PRKG2_CCDS3589.1_ex15_4:82092932-82092955:-_5-4	PRKG2	208	378
OCIAD1_CCDS3484.1_ex2_4:48844669-48844692:+_5-1	OCIAD1	60	105
ZNF282_CCDS5895.1_ex1_7:148895501-148895524:-_5-1	ZNF282	814	840
SPTLC3_CCDS13115.2_ex4_20:13071716-13071739:+_5-4	SPTLC3	430	621
NCK2_CCDS33266.1_ex0_2:106471670-106471693:+_5-1	NCK2	404	488
C16orf78_CCDS10738.1_ex2_16:49412467-49412490:-_5-4	C16orf78	492	642
EFEMP2_CCDS8116.1_ex6_11:65638091-65638114:+_5-2	EFEMP2	739	865
SBNO2_CCDS45894.1_ex27_19:1127682-1127705:+_5-5	SBNO2	790	755
CLEC16A_CCDS45409.1_ex9_16:11076758-11076781:-_5-5	CLEC16A	504	483
CA12_CCDS10185.1_ex6_15:63634247-63634270:+_5-1	CA12	359	427
DCTN2_CCDS44930.1_ex8_12:57928070-57928093:+_5-4	DCTN2	244	597
LIPJ_CCDS31240.1_ex3_10:90354451-90354474:-_5-3	LIPJ	177	425
MAP2K3_CCDS11217.1_ex4_17:21204190-21204213:+_5-2	MAP2K3	557	592
SIGLECL1_CCDS12827.1_ex1_19:51768804-51768827:-_5-1	SIGLECL1	458	650
CEP135_CCDS33986.1_ex4_4:56825914-56825937:+_5-3	CEP135	108	348
TBRG1_CCDS8448.2_ex3_11:124496463-124496486:-_5-4	TBRG1	596	605
TXNDC9_CCDS2044.1_ex1_2:99938524-99938547:-_5-1	TXNDC9	329	387
CP_CCDS3141.1_ex11_3:148917563-148917586:-_5-2	CP	498	400
OMD_CCDS6696.1_ex1_9:95179289-95179312:-_5-1	OMD	215	359
BLOC1S1_CCDS8889.2_ex2_12:56112941-56112964:+_5-5	BLOC1S1	204	397
GPR22_CCDS5744.1_ex0_7:107114945-107114968:+_5-4	GPR22	261	324
ACOX1_CCDS11734.1_ex8_17:73951740-73951763:-_5-2	ACOX1	171	287
CLEC3A_CCDS10927.2_ex1_16:78062065-78062088:+_5-3	CLEC3A	242	420
HMP19_CCDS4391.1_ex1_5:173491290-173491313:-_5-3	HMP19	796	598
RASGRP1_CCDS45221.1_ex14_15:38852036-38852059:+_5-4	RASGRP1	273	487
TMEM61_CCDS601.1_ex1_1:55451845-55451868:+_5-1	TMEM61	425	745
TUBA8_CCDS13751.1_ex3_22:18609392-18609415:-_5-3	TUBA8	603	657
DTWD2_CCDS34216.1_ex2_5:118264388-118264411:-_5-1	DTWD2	456	574
ZBTB42_CCDS45174.1_ex0_14:105267963-105267986:-_5-3	ZBTB42	529	798
CD300LF_CCDS11704.1_ex3_17:72694566-72694589:+_5-1	CD300LF	323	415
sgSF3A3_3	SF3A3_LS	10	338
FCGR1B_CCDS30820.1_ex1_1:120930137-120930160:+_5-3	FCGR1B	29	222
GFRA4_CCDS13055.1_ex3_20:3641474-3641497:+_5-2	GFRA4	484	555
TMEM262_CCDS60845.1_ex2_11:64856328-64856351:-_5-3	TMEM262	323	665
PCDHB15_CCDS4257.1_ex0_5:140626243-140626266:-_5-5	PCDHB15	34	145
CTRL00904	NON-TARGETING	175	418
VSIG2_CCDS8452.1_ex3_11:124619724-124619747:+_5-1	VSIG2	580	495
SPDEF_CCDS4794.1_ex3_6:34508879-34508902:-_5-2	SPDEF	585	690
CCND1_CCDS8191.1_ex1_11:69457863-69457886:-_5-3	CCND1	208	497
THSD7A_CCDS47543.1_ex18_7:11501648-11501671:+_5-1	THSD7A	602	670
SPRR1B_CCDS30863.1_ex0_1:153004902-153004925:-_5-1	SPRR1B	264	719
sgMRPS21_6	MRPS21_LS	118	406
LIPT2_CCDS44679.1_ex1_11:74204399-74204422:+_5-1	LIPT2	484	554
FAN1_CCDS32186.1_ex0_15:31197339-31197362:+_5-4	FAN1	64	89
FUZ_CCDS12781.1_ex9_19:50315961-50315984:-_5-5	FUZ	452	463
FCHO2_CCDS47230.1_ex3_5:72286300-72286323:+_5-3	FCHO2	160	323
PABPC1L_CCDS42878.1_ex0_20:43538903-43538926:-_5-1	PABPC1L	455	630
AIMP1_CCDS3674.1_ex2_4:107249234-107249257:+_5-1	AIMP1	93	182
VEGFA_CCDS34457.1_ex5_6:43748466-43748489:+_17-17	VEGFA	175	367
FBRSL1_CCDS45010.1_ex1_12:133084880-133084903:+_5-1	FBRSL1	674	707
ZNF654_CCDS46874.1_ex0_3:88189027-88189050:+_5-3	ZNF654	144	254
sgSGK223_6	SGK223_LS	207	384
sgNPR1_9	NPR1_LS	374	610
ZNF773_CCDS33134.1_ex3_19:58017951-58017974:+_5-5	ZNF773	475	566
TMED1_CCDS12249.1_ex3_19:10946744-10946767:-_5-5	TMED1	780	939
IL1R1_CCDS2055.1_ex5_2:102788294-102788317:-_5-5	IL1R1	568	324
sgUHRF2_2	UHRF2_LS	77	220
ZNF185_CCDS48184.1_ex9_X:152090778-152090801:+_10-4	ZNF185	894	588
C6_CCDS3936.1_ex12_5:41186188-41186211:-_5-3	C6	777	676
DDIT3_CCDS55838.1_ex1_12:57911057-57911080:+_7-5	DDIT3	212	274
VKORC1L1_CCDS5529.1_ex2_7:65419102-65419125:+_8-5	VKORC1L1	996	857
SIGLEC12_CCDS12833.1_ex6_19:52003434-52003457:+_5-4	SIGLEC12	800	793
HSPA1L_CCDS34413.1_ex0_6:31778834-31778857:+_5-2	HSPA1L	688	511
TRIM58_CCDS1636.1_ex0_1:248020671-248020694:+_5-1	TRIM58	444	505
BEX2_CCDS14505.1_ex0_X:102564792-102564815:-_5-5	BEX2	395	420
NT5C2_CCDS7544.1_ex15_10:104899207-104899230:-_5-5	NT5C2	254	289
SKP2_CCDS3915.1_ex5_5:36170514-36170537:-_6-2	SKP2	454	692
DEPDC4_CCDS9075.1_ex4_12:100660720-100660743:-_5-4	DEPDC4	161	345
LRRC8E_CCDS12189.1_ex1_19:7963723-7963746:+_5-1	LRRC8E	268	424
LHX8_CCDS30756.1_ex4_1:75608788-75608811:+_5-2	LHX8	45	51
TGM3_CCDS33435.1_ex6_20:2298075-2298098:+_5-4	TGM3	476	545
CNTFR_CCDS6558.1_ex4_9:34557521-34557544:+_5-1	CNTFR	436	476
TMEM186_CCDS10535.1_ex0_16:8890218-8890241:+_5-4	TMEM186	627	627
ATXN7L2_CCDS30794.1_ex4_1:110030400-110030423:+_5-2	ATXN7L2	143	315
sgSRSF1_6	SRSF1_LS	47	376
RREB1_CCDS34335.1_ex6_6:7229230-7229253:-_5-4	RREB1	497	601
LSMEM1_CCDS5756.1_ex1_7:112126994-112127017:+_5-3	LSMEM1	229	434
TMEM82_CCDS30608.1_ex3_1:16070939-16070962:+_5-5	TMEM82	1029	663
PLEKHD1_CCDS53903.1_ex0_14:69951815-69951838:-_5-2	PLEKHD1	432	554
WFDC8_CCDS13361.1_ex3_20:44187477-44187500:+_5-2	WFDC8	246	337
sgRPS27A_6	RPS27A_LS	13	103
sgKMT2A_8	KMT2A_LS	265	376
HLA-DPA1_CCDS4764.1_ex1_6:33036955-33036978:-_5-2	HLA-DPA1	644	452
KAT6A_CCDS6124.1_ex11_8:41836195-41836218:-_5-3	KAT6A	119	257
CCDC40_CCDS42395.1_ex2_17:78013897-78013920:+_5-1	CCDC40	432	426
DNAJC9_CCDS7322.1_ex4_10:75006809-75006832:+_5-5	DNAJC9	259	651
MEI4_CCDS64463.1_ex0_6:78400492-78400515:-_5-1	MEI4	710	422
sgPOLR2J2_4	POLR2J2_LS	33	1006
DCTN6_CCDS6076.1_ex2_8:30032645-30032668:-_5-2	DCTN6	209	462
PAPPA_CCDS6813.1_ex3_9:118973999-118974022:-_5-5	PAPPA	0	1
sgEP400_6	EP400_LS	0	510
POT1_CCDS5793.1_ex9_7:124493066-124493089:+_5-1	POT1	91	364
ONECUT1_CCDS10150.1_ex1_15:53081911-53081934:+_5-5	ONECUT1	697	792
SREBF1_CCDS11189.1_ex15_17:17722619-17722642:+_5-4	SREBF1	330	774
DISP2_CCDS10056.1_ex7_15:40660315-40660338:+_5-5	DISP2	470	837
P2RY10_CCDS14442.1_ex0_X:78216445-78216468:+_5-5	P2RY10	297	329
CCDC115_CCDS2159.1_ex3_2:131099468-131099491:-_5-4	CCDC115	256	741
LARP4_CCDS41782.1_ex4_12:50829330-50829353:+_5-2	LARP4	413	443
NECAB3_CCDS42866.1_ex9_20:32258549-32258572:-_5-4	NECAB3	295	342
SNX2_CCDS34217.1_ex9_5:122153047-122153070:-_5-5	SNX2	371	508
SMC6_CCDS1690.1_ex12_2:17896237-17896260:+_5-1	SMC6	266	413
APOM_CCDS4710.1_ex2_6:31625057-31625080:+_9-6	APOM	173	267
SYCP3_CCDS9087.1_ex6_12:102131010-102131033:-_5-4	SYCP3	202	283
KIF2B_CCDS32685.1_ex0_17:51901107-51901130:-_5-5	KIF2B	308	388
CASP1_CCDS53704.1_ex4_11:104901141-104901164:-_14-11	CASP1	41	115
CASP9_CCDS158.1_ex7_1:15844854-15844877:-_8-7	CASP9	347	598
FMO5_CCDS44209.1_ex6_1:146687386-146687409:+_5-4	FMO5	169	330
DHX35_CCDS13310.1_ex8_20:37630403-37630426:-_5-3	DHX35	263	554
sgSNRPD1_9	SNRPD1_LS	83	471
sgHLTF_1	HLTF_LS	168	317
sgRIOK1_4	RIOK1_LS	104	283
TMEM215_CCDS6530.1_ex0_9:32784617-32784640:+_5-5	TMEM215	516	475
ZFPL1_CCDS8092.1_ex2_11:64853920-64853943:+_5-3	ZFPL1	691	704
MCF2L2_CCDS3243.1_ex18_3:183014754-183014777:+_5-1	MCF2L2	246	422
PDCD4_CCDS44478.1_ex1_10:112641187-112641210:+_5-4	PDCD4	285	290
TMEM64_CCDS34920.2_ex2_8:91657719-91657742:+_5-4	TMEM64	521	515
TGFB2_CCDS1521.1_ex0_1:218520378-218520401:-_5-4	TGFB2	94	173
SLC6A14_CCDS14570.1_ex6_X:115577950-115577973:-_5-5	SLC6A14	469	463
GSTT1_CCDS13822.1_ex3_22:24381768-24381791:+_5-4	GSTT1	381	541
sgRBM4_7	RBM4_LS	488	482
MYH4_CCDS11154.1_ex37_17:10369903-10369926:+_5-5	MYH4	222	371
KIAA1524_CCDS33812.1_ex11_3:108287113-108287136:+_5-1	KIAA1524	250	387
GPR128_CCDS2938.1_ex8_3:100364930-100364953:+_5-4	GPR128	106	225
sgTADA2A_10	TADA2A_LS	344	333
SLC35E3_CCDS41808.1_ex0_12:69140485-69140508:-_5-3	SLC35E3	486	739
PILRA_CCDS47660.1_ex1_7:99971860-99971883:-_8-4	PILRA	256	217
ZBED1_CCDS14118.1_ex0_X:2407361-2407384:+_5-3	ZBED1	596	568
ZNF286B_CCDS58523.1_ex1_17:18576270-18576293:+_5-3	ZNF286B	232	628
FAM131C_CCDS41270.1_ex1_1:16386081-16386104:+_5-1	FAM131C	641	644
GFRAL_CCDS4957.1_ex2_6:55198586-55198609:+_5-2	GFRAL	363	535
ABL2_CCDS30947.1_ex8_1:179095735-179095758:-_5-3	ABL2	317	542
CABIN1_CCDS13823.1_ex7_22:24451419-24451442:+_5-2	CABIN1	317	322
HERPUD2_CCDS5446.1_ex5_7:35709841-35709864:-_5-4	HERPUD2	181	249
SOCS6_CCDS11998.1_ex0_18:67992531-67992554:-_5-4	SOCS6	135	271
ARGLU1_CCDS41906.1_ex2_13:107211940-107211963:-_5-2	ARGLU1	107	199
SNRPB_CCDS13026.1_ex3_20:2444487-2444510:-_5-3	SNRPB	331	986
FAM171A2_CCDS45701.1_ex0_17:42432330-42432353:+_5-1	FAM171A2	199	510
TRO_CCDS43958.1_ex3_X:54951122-54951145:-_14-8	TRO	286	482
CCZ1B_CCDS5354.1_ex8_7:6859395-6859418:-_5-1	CCZ1B	232	265
SYNDIG1_CCDS13164.1_ex0_20:24524103-24524126:+_5-3	SYNDIG1	798	689
C7orf71_CCDS47565.1_ex1_7:26680330-26680353:+_5-2	C7orf71	102	222
SPATC1_CCDS47937.1_ex1_8:145094913-145094936:-_5-4	SPATC1	314	722
TNFAIP1_CCDS11227.1_ex0_17:26666687-26666710:+_5-2	TNFAIP1	474	518
PARP8_CCDS3954.1_ex11_5:50090703-50090726:-_5-3	PARP8	282	410
GPR87_CCDS3157.1_ex0_3:151012555-151012578:-_5-1	GPR87	226	386
ZNF813_CCDS46172.1_ex2_19:53994082-53994105:+_5-3	ZNF813	160	251
NAT10_CCDS44568.1_ex9_11:34152462-34152485:+_5-4	NAT10	79	533
EGR1_CCDS4206.1_ex1_5:137802893-137802916:-_5-5	EGR1	341	489
RPN1_CCDS3051.1_ex7_3:128356682-128356705:+_5-4	RPN1	302	479
NANP_CCDS13173.1_ex0_20:25597030-25597053:-_5-5	NANP	65	166
C11orf85_CCDS31603.1_ex4_11:64717254-64717277:+_5-2	C11orf85	46	120
KIAA1549_CCDS47723.2_ex18_7:138603484-138603507:-_5-4	KIAA1549	557	388
CISD2_CCDS34040.1_ex1_4:103806427-103806450:-_5-4	CISD2	293	522
SCAF11_CCDS8748.2_ex4_12:46321774-46321797:+_5-2	SCAF11	162	383
CACNG2_CCDS13931.1_ex1_22:36962442-36962465:+_5-3	CACNG2	90	231
ZCCHC5_CCDS14440.1_ex0_X:77913269-77913292:+_5-3	ZCCHC5	421	393
SLCO1B7_CCDS44843.1_ex5_12:21196432-21196455:+_5-2	SLCO1B7	81	39
PCDHA2_CCDS54914.1_ex0_5:140174968-140174991:-_5-1	PCDHA2	207	332
JMJD7_CCDS45240.1_ex2_15:42127323-42127346:-_5-4	JMJD7	342	533
FAM156B_CCDS43957.1_ex0_X:52936517-52936540:+_5-4	FAM156B	499	784
FAM71B_CCDS4335.1_ex0_5:156590534-156590557:+_5-1	FAM71B	388	508
sgMRPL41_2	MRPL41_LS	163	396
MPI_CCDS10272.1_ex2_15:75183738-75183761:-_5-2	MPI	360	537
C2orf54_CCDS42839.1_ex3_2:241831017-241831040:-_5-5	C2orf54	475	548
C2orf53_CCDS1739.1_ex0_2:27360442-27360465:+_5-1	C2orf53	206	292
FBLN5_CCDS9898.1_ex6_14:92361312-92361335:+_5-1	FBLN5	455	790
TMPRSS9_CCDS12088.1_ex1_19:2396620-2396643:-_5-1	TMPRSS9	681	839
PIK3R5_CCDS11147.1_ex10_17:8792479-8792502:+_5-3	PIK3R5	459	573
CHURC1_CCDS32101.2_ex1_14:65390701-65390724:+_5-3	CHURC1	181	285
VKORC1_CCDS10703.1_ex2_16:31105927-31105950:+_6-5	VKORC1	408	775
GUK1_CCDS1568.1_ex1_1:228333714-228333737:+_5-1	GUK1	130	447
PEPD_CCDS42544.1_ex5_19:33904519-33904542:-_5-2	PEPD	524	523
MGAT5_CCDS2171.1_ex0_2:135012187-135012210:-_5-1	MGAT5	327	461
sgDNTT_10	DNTT_LS	168	231
IL12A_CCDS3187.1_ex1_3:159708077-159708100:+_5-2	IL12A	388	502
OVCA2_CCDS11015.1_ex1_17:1945964-1945987:-_5-3	OVCA2	172	425
ZNF835_CCDS56105.1_ex0_19:57176320-57176343:-_5-4	ZNF835	601	749
DIS3L2_CCDS42834.1_ex3_2:232894726-232894749:+_5-4	DIS3L2	44	141
STRC_CCDS10098.1_ex25_15:43908870-43908893:+_5-3	STRC	330	758
ARFIP1_CCDS34080.1_ex3_4:153793694-153793717:+_5-3	ARFIP1	33	90
MMP17_CCDS31927.1_ex4_12:132326281-132326304:+_5-5	MMP17	600	464
CCL20_CCDS2469.1_ex1_2:228680206-228680229:-_5-2	CCL20	25	53
sgTEX14_5	TEX14_LS	268	622
IRF3_CCDS12775.1_ex3_19:50165739-50165762:+_9-7	IRF3	199	465
BTAF1_CCDS7419.1_ex16_10:93741952-93741975:+_5-5	BTAF1	197	351
WRAP73_CCDS48.1_ex7_1:3553629-3553652:-_5-1	WRAP73	928	831
EBPL_CCDS61334.1_ex1_13:50237298-50237321:-_5-1	EBPL	328	461
TNN_CCDS30943.1_ex1_1:175048790-175048813:+_5-1	TNN	596	836
CYTL1_CCDS3379.1_ex1_4:5018606-5018629:+_5-1	CYTL1	198	161
C19orf44_CCDS12345.1_ex0_19:16611957-16611980:+_5-3	C19orf44	364	663
COL4A4_CCDS42828.1_ex22_2:227927276-227927299:-_5-3	COL4A4	547	505
UNG_CCDS9124.1_ex1_12:109536406-109536429:-_5-4	UNG	412	774
sgCAMK2A_9	CAMK2A_LS	415	527
DRD1_CCDS4393.1_ex0_5:174869436-174869459:+_5-1	DRD1	361	425
LGALS12_CCDS44633.1_ex2_11:63276316-63276339:-_5-1	LGALS12	431	724
PLAGL2_CCDS13197.1_ex0_20:30785316-30785339:-_5-5	PLAGL2	512	568
KMO_CCDS1618.1_ex1_1:241712171-241712194:+_5-1	KMO	153	200
SPDEF_CCDS4794.1_ex4_6:34511795-34511818:-_5-3	SPDEF	751	914
sgTIPIN_9	TIPIN_LS	210	162
SLC30A2_CCDS272.1_ex4_1:26369932-26369955:-_5-3	SLC30A2	261	552
sgUBE2Q2_10	UBE2Q2_LS	166	257
sgPRPF4B_9	PRPF4B_LS	69	408
RPAP1_CCDS10079.1_ex11_15:41819160-41819183:+_5-2	RPAP1	84	92
GUCA2A_CCDS465.1_ex1_1:42629245-42629268:+_5-5	GUCA2A	25	246
sgKMT2B_1	KMT2B_LS	316	609
AHSP_CCDS10716.1_ex1_16:31539846-31539869:+_5-3	AHSP	94	299
CAMK2N2_CCDS3257.1_ex1_3:183978949-183978972:-_5-4	CAMK2N2	529	507
MEIOB_CCDS10449.2_ex7_16:1907765-1907788:-_5-3	MEIOB	320	351
TMEM184A_CCDS43537.1_ex6_7:1590447-1590470:-_5-2	TMEM184A	600	620
FAM86C1_CCDS41686.1_ex3_11:71507138-71507161:+_6-6	FAM86C1	342	267
NXT1_CCDS13150.1_ex0_20:23334912-23334935:-_5-5	NXT1	27	360
ZNF451_CCDS59026.1_ex3_6:56965791-56965814:-_10-3	ZNF451	399	465
SHKBP1_CCDS12560.1_ex8_19:41086699-41086722:+_5-3	SHKBP1	371	636
ZNF280B_CCDS13799.1_ex0_22:22843235-22843258:-_5-3	ZNF280B	167	267
C9orf156_CCDS6730.1_ex3_9:100678580-100678603:+_5-5	C9orf156	256	448
ANAPC7_CCDS44971.1_ex4_12:110824234-110824257:+_5-1	ANAPC7	228	221
PRR16_CCDS4127.1_ex1_5:120022035-120022058:-_5-4	PRR16	304	314
C1orf52_CCDS703.1_ex2_1:85725125-85725148:+_5-3	C1orf52	308	484
CCDC177_CCDS59245.1_ex0_14:70040015-70040038:+_5-5	CCDC177	893	821
DDX23_CCDS8770.1_ex7_12:49230483-49230506:-_5-1	DDX23	61	364
LMO7_CCDS53876.1_ex6_13:76395329-76395352:+_5-3	LMO7	239	414
KIRREL3_CCDS53723.1_ex12_11:126343234-126343257:-_5-3	KIRREL3	295	423
HADH_CCDS3678.1_ex2_4:108935611-108935634:-_5-1	HADH	594	565
RPP21_CCDS4679.1_ex1_6:30313109-30313132:-_5-1	RPP21	132	481
POU3F4_CCDS14450.1_ex0_X:82763503-82763526:+_5-1	POU3F4	281	299
