"sgRNA","gene","logFC","logCPM","LR","PValue","FDR"
"DTL_CCDS1502.1_ex5_1:212236221-212236244:+_5-2","DTL",-2.68960680756733,1.53133455061392,22.6772483178525,1.91623406304265e-06,0.000479954806061221
"RPL3_CCDS13988.1_ex7_22:39713514-39713537:+_5-2","RPL3",-3.43236330794412,0.683816310358851,22.6759567593564,1.91752253059242e-06,0.000479954806061221
"PSMC4_CCDS12547.1_ex5_19:40480655-40480678:-_5-5","PSMC4",-2.55841951831885,1.94679080552406,22.6461136628452,1.94753745205979e-06,0.000485951768070929
"PSMC3_CCDS7935.1_ex9_11:47446662-47446685:+_5-5","PSMC3",-2.69142080497765,1.91661676240316,22.6412727152517,1.95245050485577e-06,0.000485951768070929
"HSPA9_CCDS4208.1_ex9_5:137902709-137902732:+_5-2","HSPA9",-2.84191958928381,1.46827208865211,22.6286110911249,1.96535958808534e-06,0.000486444908550429
"SAE1_CCDS12696.1_ex1_19:47646744-47646767:+_6-2","SAE1",-2.51152157754912,1.95170075246385,22.6285600572638,1.96541179221558e-06,0.000486444908550429
"MASTL_CCDS53502.1_ex0_10:27444463-27444486:+_5-1","MASTL",-3.30622232816511,0.935758413011344,22.6165092224623,1.97777799336228e-06,0.000487585003087372
"PHB2_CCDS53741.1_ex8_12:7079370-7079393:-_5-4","PHB2",-3.3601193867387,0.921416159003031,22.6133586447602,1.98102387097323e-06,0.000487585003087372
"RAN_CCDS9271.1_ex2_12:131357571-131357594:-_5-1","RAN",-5.46346229361244,-1.67465886075914,22.5794842121486,2.0162623678483e-06,0.000494883499627608
"RPL27_CCDS11449.1_ex1_17:41152097-41152120:+_5-3","RPL27",-3.46548763119676,0.940738614905128,22.5451551535509,2.05261538424482e-06,0.000502414471647504
"RPL27A_CCDS7790.1_ex2_11:8705604-8705627:-_5-2","RPL27A",-3.1691007875961,1.30268848947866,22.537386391965,2.06093298756949e-06,0.000503060684012623
"LOC729574_CCDS65427.1_ex0_1:16999679-16999702:-_5-4","LOC729574",-2.05084471921765,3.11042971424112,22.5153980405044,2.08465848852511e-06,0.000507453983610592
"NCAPH_CCDS2021.1_ex4_2:97008962-97008985:-_5-1","NCAPH",-3.24137061722617,1.03197051259287,22.5017768411307,2.09949304456216e-06,0.000509664878647877
"CDK11A_CCDS44042.1_ex14_1:1643690-1643713:+_5-1","CDK11A",-2.61222132581701,1.85396099838617,22.4793213207485,2.12418042317731e-06,0.000514248990644943
"HIST1H2BB_CCDS4575.1_ex0_6:26043779-26043802:-_4-4","HIST1H2BB",-4.01698260041809,0.176905094922921,22.4612725307501,2.14423402487895e-06,0.000517689373319957
"ECD_CCDS44433.1_ex7_10:74914114-74914137:-_5-3","ECD",-3.43841496146184,0.552682323234366,22.4337595693962,2.17516907556959e-06,0.000523603526945086
"SAE1_CCDS12696.1_ex1_19:47646766-47646789:+_6-3","SAE1",-1.9836803537983,3.48611368574367,22.4290151097932,2.18054873758816e-06,0.000523603526945086
"DDB1_CCDS31576.1_ex25_11:61099080-61099103:-_5-5","DDB1",-2.19251645127206,2.34586583711698,22.4046961435097,2.20833386605081e-06,0.000528842244689994
"TNPO3_CCDS55162.1_ex13_7:128637549-128637572:-_5-1","TNPO3",-2.47838956147183,2.00020574322097,22.3955357846308,2.21889169102814e-06,0.000529938321227061
"NARS_CCDS32837.1_ex8_18:55278899-55278922:-_5-5","NARS",-3.55483609693635,0.114154215215042,22.3874375925123,2.22826747185127e-06,0.000530280354161233
"INHBE_CCDS8939.1_ex0_12:57849563-57849586:+_5-2","INHBE",-4.15758487729073,-0.43729870206165,22.3839709056375,2.23229320928763e-06,0.000530280354161233
"ATP6V0C_CCDS10470.1_ex1_16:2569300-2569323:+_5-4","ATP6V0C",-3.51878052342977,0.957793835440924,22.3730587541646,2.24501278601469e-06,0.000531875943629993
"DUT_CCDS32231.1_ex1_15:48624581-48624604:-_7-2","DUT",-3.37159408088284,1.35599265234212,22.3387116723416,2.28552547111446e-06,0.000539951938312466
"HIST1H2AM_CCDS4639.1_ex0_6:27860716-27860739:+_5-1","HIST1H2AM",-2.43860054942981,2.33566093909852,22.3338752117912,2.29128872543041e-06,0.000539951938312466
"NHP2L1_CCDS14022.1_ex1_22:42076258-42076281:-_5-5","NHP2L1",-4.46817484947046,-0.765396077429111,22.3171791203194,2.31129649950251e-06,0.000543168554305426
"VPS28_CCDS34967.1_ex3_8:145650417-145650440:+_5-2","VPS28",-4.60068744968996,-0.482000022129105,22.3097215292628,2.32028984684108e-06,0.000543168554305426
"NUDT21_CCDS10760.1_ex5_16:56481839-56481862:+_5-5","NUDT21",-2.58709381494745,1.63632483876208,22.3031774264791,2.32821050382497e-06,0.000543168554305426
"POLE_CCDS9278.1_ex29_12:133244106-133244129:+_5-2","POLE",-3.9208631776603,0.708279251627427,22.3021478879324,2.32945907315601e-06,0.000543168554305426
"PFDN2_CCDS1217.1_ex1_1:161071890-161071913:+_5-2","PFDN2",-2.97677576542693,1.59638582434869,22.2373056078891,2.40946497463958e-06,0.000560349221897414
"SPC25_CCDS2229.1_ex5_2:169745941-169745964:-_5-5","SPC25",-2.74211970955086,1.40310419274935,22.2009474922558,2.45552587990802e-06,0.000569566298730706
"DDX10_CCDS8342.1_ex7_11:108562597-108562620:-_5-4","DDX10",-2.26603959413976,1.96354931065862,22.1958898216261,2.46200288669774e-06,0.000569577618221254
"UBE2I_CCDS10433.1_ex3_16:1370226-1370249:+_5-5","UBE2I",-3.18548487930273,1.13075725022742,22.1400420857955,2.53467294995469e-06,0.00058486258178043
"UBL5_CCDS12219.1_ex1_19:9939339-9939362:-_3-3","UBL5",-3.96746966763852,0.563170315885125,22.1138456090132,2.56949792645843e-06,0.000591358268238379
"RPS3_CCDS58161.1_ex4_11:75115080-75115103:+_5-5","RPS3",-2.98888542298488,1.20475575053471,22.0928930725999,2.59769694151407e-06,0.000596299313989109
"DHDDS_CCDS281.1_ex6_1:26786541-26786564:-_5-5","DHDDS",-3.92363033231915,-0.0451360072748112,22.0827102106302,2.61151347217849e-06,0.00059792186748281
"FAU_CCDS8095.1_ex2_11:64888987-64889010:+_5-2","FAU",-3.51872521944985,0.852372044059938,22.0760971569105,2.62052580188796e-06,0.000598438941242486
"CDC7_CCDS734.1_ex8_1:91981350-91981373:+_5-5","CDC7",-3.82964639668783,0.347746540626635,22.051523497608,2.6542892738619e-06,0.000604591144986652
"EEF2_CCDS12117.1_ex13_19:3984167-3984190:-_5-5","EEF2",-3.53972219729785,0.610295251803912,22.0423944556587,2.66694319204068e-06,0.000605915816599889
"GINS2_CCDS10953.1_ex3_16:85721065-85721088:+_5-3","GINS2",-3.55722086447176,0.602903940788564,22.0342116639622,2.67833692702647e-06,0.000606948137483651
"WEE1_CCDS44536.1_ex2_11:9598087-9598110:+_5-1","WEE1",-3.84109055926178,0.27101978648851,22.0112428147164,2.71058040736416e-06,0.000612549986052739
"ISCU_CCDS44966.1_ex2_12:108959166-108959189:-_5-5","ISCU",-3.14831199779761,0.550113157422405,22.0067850889465,2.71688310632154e-06,0.000612549986052739
"U2AF1_CCDS13694.1_ex2_21:44514799-44514822:+_5-3","U2AF1",-3.86847692331839,0.521872717809097,21.9854370055725,2.74727119889039e-06,0.000616615932276032
"NVL_CCDS1541.1_ex14_1:224491519-224491542:-_5-4","NVL",-2.31711627326227,2.51997517637905,21.9843446795305,2.74883521713013e-06,0.000616615932276032
"RPS12_CCDS5164.1_ex1_6:133136185-133136208:-_5-2","RPS12",-3.20522499330025,1.75117697204135,21.9623805025474,2.78047431360757e-06,0.000622138149069476
"TPI1_CCDS53740.1_ex3_12:6978440-6978463:-_9-5","TPI1",-2.51634697327172,1.80073326482563,21.9521086390295,2.79539592869154e-06,0.000622902379686422
"DDX54_CCDS31907.1_ex10_12:113612443-113612466:+_5-1","DDX54",-2.64208517946487,1.80600150251782,21.9503560438385,2.79794988054077e-06,0.000622902379686422
"PSMB3_CCDS11328.1_ex1_17:36909536-36909559:+_5-2","PSMB3",-3.59948932619716,0.965166333288899,21.9138023186283,2.85175430090212e-06,0.000633289577909105
"RPL31_CCDS2049.1_ex1_2:101620621-101620644:+_5-2","RPL31",-3.37342601865813,0.837946763826591,21.8994844729131,2.87311097747492e-06,0.000633608951857752
"RPL10A_CCDS4806.1_ex3_6:35437229-35437252:+_5-3","RPL10A",-3.3135370798558,0.810649145312444,21.8971266409777,2.87664330568885e-06,0.000633608951857752
"SF3B5_CCDS5204.1_ex0_6:144416532-144416555:+_5-4","SF3B5",-3.58643122645103,1.075046692682,21.8949482921554,2.87991061783462e-06,0.000633608951857752
"MED11_CCDS32533.1_ex1_17:4635107-4635130:+_5-2","MED11",-2.52376724745211,1.73111321524835,21.8936924834156,2.88179590093982e-06,0.000633608951857752
"CPSF2_CCDS9902.1_ex3_14:92601742-92601765:+_5-2","CPSF2",-2.91785623824589,1.58662829208027,21.8581519028122,2.93566770558014e-06,0.000643855873070876
"SRSF3_CCDS4823.1_ex0_6:36564656-36564679:+_5-1","SRSF3",-4.60537876018068,-0.626835863411687,21.8519242413278,2.94521099850043e-06,0.000644353989464515
"RPS4X_CCDS14418.1_ex3_X:71494910-71494933:-_5-1","RPS4X",-5.46355475337158,-2.39592351673764,21.8305361791208,2.97822379760176e-06,0.000649971669483501
"NUS1_CCDS5118.1_ex0_6:117997226-117997249:+_5-5","NUS1",-3.31363296454217,0.943826731863703,21.8091876954202,3.01154575823988e-06,0.000655629050257009
"WBSCR22_CCDS5557.1_ex3_7:73101207-73101230:+_5-4","WBSCR22",-1.94173008799158,2.86185019546999,21.777908223655,3.06104534316437e-06,0.00066477201881476
"SAP18_CCDS9295.2_ex1_13:21715068-21715091:-_5-3","SAP18",-2.05403342009025,2.73665997561404,21.7600869458386,3.08961161106489e-06,0.000669031800416912
"KRTAP5-6_CCDS31332.1_ex0_11:1718605-1718628:-_4-1","KRTAP5-6",-2.94488736042292,1.16247000516868,21.7562719609188,3.09576144020646e-06,0.000669031800416912
"ABCF1_CCDS34380.1_ex10_6:30551395-30551418:+_5-3","ABCF1",-2.01125161699377,3.31686250358679,21.7271511833812,3.14311119121561e-06,0.000677611946980171
"NOP56_CCDS13030.1_ex3_20:2635144-2635167:+_5-2","NOP56",-2.7942349054385,1.24018091646406,21.7086735982512,3.17353146938028e-06,0.000682509537320168
"HIST1H2AM_CCDS4639.1_ex0_6:27860734-27860757:-_5-2","HIST1H2AM",-3.27587289902993,0.804794952921477,21.6113816892334,3.33864744483872e-06,0.000715385872602886
"SF1_CCDS31599.1_ex10_11:64540934-64540957:-_5-5","SF1",-2.68371669243331,1.48880285184293,21.6091425364586,3.34254735861674e-06,0.000715385872602886
"RPS11_CCDS12769.1_ex3_19:50001249-50001272:-_5-5","RPS11",-2.46863783482444,2.48207816882196,21.5990942865338,3.36010467016398e-06,0.000717410685312168
"PUF60_CCDS47933.1_ex4_8:144900193-144900216:+_5-2","PUF60",-2.89057884729482,2.01627073324056,21.575254201426,3.40213158091074e-06,0.000723637026000462
"RFC5_CCDS41843.2_ex2_12:118457472-118457495:+_5-1","RFC5",-2.94611449996495,1.60936355287782,21.5732996384923,3.40560052188557e-06,0.000723637026000462
"NPLOC4_CCDS45812.1_ex9_17:79571572-79571595:-_5-1","NPLOC4",-2.53888920678396,1.90133621250855,21.5623493325304,3.42510077126255e-06,0.000726039423297823
"RBM22_CCDS34278.1_ex6_5:150076425-150076448:-_5-1","RBM22",-2.17218313654731,2.73129330265232,21.5509104128084,3.44559080130245e-06,0.000728639662387125
"UTP11L_CCDS429.1_ex5_1:38484960-38484983:-_5-4","UTP11L",-2.00732832260366,2.6321810975058,21.5237388115586,3.49475652953287e-06,0.000737277135847119
"LSM7_CCDS45907.1_ex1_19:2324135-2324158:+_5-3","LSM7",-3.26789118631153,0.859424454228128,21.5090921853548,3.52155028004171e-06,0.000741165045399943
"UBE2I_CCDS10433.1_ex1_16:1364337-1364360:-_5-1","UBE2I",-2.93968296773839,1.60415733359501,21.4892813689825,3.55811938094235e-06,0.000747087028122697
"IARS_CCDS6694.1_ex24_9:95036699-95036722:+_5-3","IARS",-3.21976441768306,0.303158062549501,21.4694754045836,3.59506044517796e-06,0.000753058926253992
"EIF2S1_CCDS9781.1_ex2_14:67843237-67843260:-_5-3","EIF2S1",-3.81676072145002,0.0333459740094382,21.4259302691288,3.67763747501507e-06,0.000768539495545248
"NHP2L1_CCDS14022.1_ex0_22:42071178-42071201:-_5-3","NHP2L1",-4.39455610589329,-0.30019335445612,21.4052352800969,3.71754710819031e-06,0.000775051715454848
"MARS_CCDS8942.1_ex8_12:57892330-57892353:+_5-3","MARS",-2.39298938988443,2.37648505711082,21.3982402683003,3.73113480764063e-06,0.000776058522924426
"RPS2_CCDS10452.1_ex2_16:2012723-2012746:+_5-1","RPS2",-3.19442623319579,0.819666385602739,21.3819999599509,3.76287382457908e-06,0.000780827161828229
"SUPT6H_CCDS32596.1_ex12_17:27009793-27009816:-_5-4","SUPT6H",-2.66707206975499,2.14136235275853,21.3437605195351,3.83868067727678e-06,0.000794696588997165
"BRF1_CCDS10001.1_ex15_14:105739069-105739092:+_13-9","BRF1",-2.99723944620645,1.21321301023598,21.313414157735,3.89992930200358e-06,0.000803632001954275
"RTF1_CCDS32200.2_ex5_15:41758366-41758389:-_5-3","RTF1",-1.68703278787972,3.24752461862311,21.3103306090917,3.90620751182504e-06,0.000803632001954275
"SNRPF_CCDS9055.1_ex1_12:96255032-96255055:+_5-2","SNRPF",-4.05171542459283,-0.751929720402205,21.308935552808,3.90905122499935e-06,0.000803632001954275
"COPB2_CCDS3108.1_ex14_3:139092600-139092623:+_5-3","COPB2",-2.31134976416161,2.07827247859751,21.2967929748256,3.93389081949944e-06,0.000805690926079268
"DDX56_CCDS5492.1_ex11_7:44612529-44612552:+_5-4","DDX56",-2.22468798132395,2.17048480889423,21.2951556978419,3.93725222888205e-06,0.000805690926079268
"EIF2B5_CCDS3252.1_ex6_3:183858374-183858397:+_5-5","EIF2B5",-3.10921717419001,1.19382941819216,21.2793998686388,3.96974740270287e-06,0.000809515660757343
"ATP6V0C_CCDS10470.1_ex1_16:2569327-2569350:+_5-5","ATP6V0C",-3.10400871011266,1.63092692839576,21.2733919691851,3.98220898524812e-06,0.000809515660757343
"SDE2_CCDS41473.1_ex5_1:226182965-226182988:-_5-4","SDE2",-3.85964812273416,0.357485763522803,21.2728421726662,3.98335133162767e-06,0.000809515660757343
"POLR2F_CCDS13963.1_ex2_22:38355450-38355473:-_5-3","POLR2F",-2.87971282840492,1.29152352200382,21.2609841018823,4.00806977196125e-06,0.000812675126348738
"CDC7_CCDS734.1_ex3_1:91977220-91977243:-_5-2","CDC7",-4.7372269787813,-0.411124696588082,21.2513617881365,4.02824080750408e-06,0.000814900239702526
"RUVBL1_CCDS3047.1_ex8_3:127831786-127831809:+_5-5","RUVBL1",-2.81250309809126,1.84198282827966,21.2431219085165,4.04559482556174e-06,0.000816546640350167
"IMP3_CCDS10282.1_ex0_15:75932219-75932242:+_5-2","IMP3",-2.11410018726135,2.31541129992855,21.228975471911,4.07556380005769e-06,0.000820725922881618
"PAFAH1B1_CCDS32528.1_ex3_17:2570444-2570467:-_5-2","PAFAH1B1",-3.78081087746909,0.594742089319435,21.212896515918,4.10989739117508e-06,0.000825381810472235
"CCDC84_CCDS8405.1_ex1_11:118869235-118869258:+_5-1","CCDC84",-3.72521443930117,0.248593454825331,21.2094407203495,4.11731440566923e-06,0.000825381810472235
"RRM1_CCDS7750.1_ex2_11:4127402-4127425:-_5-1","RRM1",-3.81430897490119,0.479815312273906,21.2011687774033,4.13512269725731e-06,0.000827080545627949
"POLR3K_CCDS10395.1_ex2_16:103460-103483:+_5-3","POLR3K",-2.30270624661356,2.32634112680818,21.1883547401694,4.16286219268514e-06,0.000830753530281665
"DDX49_CCDS12390.1_ex6_19:19035071-19035094:+_5-5","DDX49",-1.85776908264053,3.08934937219235,21.1702485444357,4.2023766639414e-06,0.000836754576820654
"USP5_CCDS31733.1_ex0_12:6961440-6961463:-_5-1","USP5",-2.39273972600586,2.22450008070473,21.1433737271763,4.26172259036338e-06,0.000846668591573404
"PRELID1_CCDS4415.1_ex2_5:176732914-176732937:+_5-5","PRELID1",-2.94680162492049,1.61370358197475,21.1260321345798,4.30046262812506e-06,0.000849843123949172
"STX5_CCDS58140.1_ex7_11:62594861-62594884:-_5-3","STX5",-2.80726130547481,1.26227895813575,21.122938020507,4.30741174662766e-06,0.000849843123949172
"RPS29_CCDS32072.1_ex1_14:50052678-50052701:+_4-1","RPS29",-3.37621216176685,0.780295945504415,21.1208809122701,4.31203807310462e-06,0.000849843123949172
"HSPE1_CCDS2320.1_ex1_2:198365925-198365948:+_5-2","HSPE1",-3.86536095033035,-0.365226680348371,21.1190913772362,4.3160666972567e-06,0.000849843123949172
"CDC7_CCDS734.1_ex2_1:91973927-91973950:+_5-1","CDC7",-3.43013921293067,0.276245682114391,21.1035180884943,4.35128533044008e-06,0.000854878022148501
"WDR74_CCDS44630.1_ex5_11:62602951-62602974:+_5-1","WDR74",-2.89090379435028,1.29923171128942,21.0861690966582,4.39085938690823e-06,0.00086074443990352
"IMP3_CCDS10282.1_ex0_15:75932295-75932318:+_5-4","IMP3",-2.63254821536019,1.84072084981344,21.077499694021,4.41076993622557e-06,0.000862738810086541
"BUD31_CCDS5663.1_ex1_7:99013824-99013847:-_5-3","BUD31",-3.59519651235356,0.762217601218708,21.0704160824801,4.42710572794077e-06,0.000864026718347842
"TAF12_CCDS326.1_ex2_1:28939785-28939808:-_5-1","TAF12",-2.61262767070299,1.83377332796899,21.0371996099345,4.50452114585387e-06,0.000877203517911051
"LARS_CCDS34265.1_ex24_5:145538979-145539002:+_5-4","LARS",-3.22459755232485,0.685848285951844,21.0168516534577,4.5526143161208e-06,0.000884624877399561
"RPL27A_CCDS7790.1_ex3_11:8706417-8706440:+_5-5","RPL27A",-2.41471006380407,1.63795817642407,20.9789910976464,4.64347486426947e-06,0.000900305763289848
"RPL17_CCDS45865.1_ex1_18:47015902-47015925:+_5-1","RPL17",-4.2178890690453,-1.78246304923043,20.9702668168742,4.66466872752029e-06,0.000902440256049482
"HIST1H2BN_CCDS4633.1_ex0_6:27806598-27806621:+_3-3","HIST1H2BN",-4.08488995749102,0.296394605688719,20.9653572117444,4.67663827316461e-06,0.000902784773054518
"FAU_CCDS8095.1_ex1_11:64888477-64888500:-_5-1","FAU",-2.17924260591002,2.70491867012624,20.94569248627,4.72489037181864e-06,0.000910116600620354
"HIST1H2BH_CCDS4601.1_ex0_6:26252037-26252060:+_4-3","HIST1H2BH",-3.77956914558997,0.675000296112757,20.9290578248025,4.76609737655156e-06,0.00091606252526405
"TIMELESS_CCDS8918.1_ex26_12:56827611-56827634:+_5-5","TIMELESS",-2.86853495165832,1.41536047999436,20.888654957004,4.8676906101079e-06,0.000932684418353335
"SUPT6H_CCDS32596.1_ex15_17:27010727-27010750:+_5-5","SUPT6H",-2.65828341742621,1.36699637985773,20.8863190454264,4.87363029250382e-06,0.000932684418353335
"RBMX_CCDS14661.1_ex4_X:135958672-135958695:+_6-3","RBMX",-2.8500991983327,1.17251124877146,20.8699672284364,4.91541335839103e-06,0.000938653267313783
"CDC27_CCDS11509.1_ex10_17:45229258-45229281:-_5-1","CDC27",-4.53565829313685,-0.32049932633246,20.8187043030573,5.04874785688076e-06,0.000962041618509197
"HNRNPC_CCDS41915.1_ex6_14:21702122-21702145:-_6-5","HNRNPC",-4.66333492126865,-0.43367335422304,20.8011175316389,5.09532232215784e-06,0.000968832896302828
"RPS9_CCDS12884.1_ex2_19:54710210-54710233:+_5-3","RPS9",-3.19069621531819,0.482619381132507,20.7662488400885,5.18894284600755e-06,0.000984521348636713
"RPL18_CCDS12726.1_ex2_19:49119432-49119455:-_5-3","RPL18",-2.78558974873119,1.63749056175405,20.7267560273147,5.29706575180479e-06,0.00100288847864191
"RBM14_CCDS55772.1_ex0_11:66384342-66384365:-_5-1","RBM14",-2.65067708414571,1.77338253754766,20.7146825288714,5.33056958429924e-06,0.00100707984773224
"KIN_CCDS7080.1_ex9_10:7822072-7822095:+_5-5","KIN",-2.38603693994804,1.89674018979377,20.7042146870549,5.3597898303965e-06,0.00101044582491939
"AURKB_CCDS11134.1_ex4_17:8110480-8110503:+_5-4","AURKB",-3.59045949951114,0.753420134100381,20.6891242138559,5.40219698771209e-06,0.00101627827238475
"CCT2_CCDS55843.1_ex3_12:69981963-69981986:+_5-1","CCT2",-3.00218114513879,1.38461625028403,20.6849317812777,5.41403819916144e-06,0.0010163480268536
"RPL35_CCDS6858.1_ex2_9:127623721-127623744:-_5-5","RPL35",-2.78888262684709,0.813924591774088,20.6596365929581,5.48603736569711e-06,0.00102768673747348
"PSMC1_CCDS32139.1_ex5_14:90730380-90730403:+_5-4","PSMC1",-3.63689865055561,0.395568422416863,20.6380603767162,5.5482100016424e-06,0.0010371407076066
"DNAJC17_CCDS10065.1_ex9_15:41072124-41072147:-_5-5","DNAJC17",-2.99094647806939,1.14855388446262,20.6139107069419,5.61863729018558e-06,0.00104784181471632
"HARS_CCDS4237.1_ex9_5:140059374-140059397:+_5-4","HARS",-2.72231515945832,1.90340233838857,20.6103463950218,5.62910755259201e-06,0.00104784181471632
"EXOSC5_CCDS12580.1_ex5_19:41903105-41903128:-_5-4","EXOSC5",-2.06587083643725,2.48780714336622,20.605789033179,5.64252345837256e-06,0.00104813717725903
"CDC6_CCDS11365.1_ex2_17:38447888-38447911:-_5-4","CDC6",-4.01575230127533,0.233929463221473,20.5810583694279,5.71588686297296e-06,0.00105954366397611
"PPP1R10_CCDS4681.1_ex7_6:30572217-30572240:-_5-2","PPP1R10",-2.32808255498273,1.84148041684502,20.576601554934,5.72920943985657e-06,0.00105979609943201
"RPL35A_CCDS33930.1_ex2_3:197680922-197680945:+_5-5","RPL35A",-3.37118754819689,1.05465298256995,20.5683586435,5.75393182798475e-06,0.00106215184073003
"RPS19_CCDS12588.1_ex1_19:42365242-42365265:+_5-2","RPS19",-3.30462550332237,0.494284488014319,20.5530504339967,5.80012910470167e-06,0.00106845372027276
"DTL_CCDS1502.1_ex3_1:212220505-212220528:+_5-1","DTL",-3.66155541685597,0.849865048138799,20.542508267013,5.83215966028218e-06,0.00107189774144221
"PSMD3_CCDS11356.1_ex2_17:38142848-38142871:+_5-3","PSMD3",-1.9752862645842,2.70115570736472,20.5383945385993,5.84470661772636e-06,0.00107189774144221
"KARS_CCDS10923.1_ex9_16:75669942-75669965:-_5-2","KARS",-4.05679561822988,-0.566675978554791,20.5349880077486,5.85511711236295e-06,0.00107189774144221
"AURKB_CCDS11134.1_ex4_17:8110605-8110628:-_5-5","AURKB",-3.61301117234701,0.363948722650251,20.5137683720261,5.92038553836205e-06,0.00108161171342703
"CDC123_CCDS7090.1_ex4_10:12257811-12257834:+_5-4","CDC123",-3.09785102521328,1.10071862620944,20.4953018148243,5.97777993830485e-06,0.00108985014241448
"UBE2I_CCDS10433.1_ex3_16:1370185-1370208:-_5-4","UBE2I",-4.28330314695297,-0.780627060070229,20.4790984013234,6.0286002834326e-06,0.00109685863801608
"BCL2L2-PABPN1_CCDS55906.1_ex1_14:23791397-23791420:+_1-1","BCL2L2-PABPN1",-3.37468704617481,1.067978769654,20.4739500780713,6.04483808175143e-06,0.00109755926858948
"POLR3A_CCDS7354.1_ex15_10:79764636-79764659:-_5-1","POLR3A",-3.02712488502624,1.44459792788699,20.4467475158389,6.13136650112203e-06,0.00111099357913787
"SNRNP35_CCDS45005.1_ex1_12:123950486-123950509:+_5-5","SNRNP35",-2.62367260167833,2.16360022332498,20.4326925785971,6.17655976198165e-06,0.00111689847810234
"SMU1_CCDS6534.1_ex8_9:33068856-33068879:-_5-4","SMU1",-3.3046166900811,0.249511571357437,20.3808421451046,6.34619480107542e-06,0.00114523612330772
"UBA52_CCDS12382.1_ex2_19:18685726-18685749:-_5-5","UBA52",-3.91890820761811,-0.238353985976956,20.3628800262676,6.40604429242148e-06,0.00115368691173638
"EIF3D_CCDS13930.1_ex6_22:36914855-36914878:+_5-1","EIF3D",-2.82608546733574,1.10675472288915,20.3531644896301,6.43865206810723e-06,0.00115720731267081
"RPS6_CCDS6492.1_ex3_9:19378858-19378881:-_5-4","RPS6",-3.28578531014801,0.481950324238191,20.3451692092485,6.4656111644353e-06,0.00115881583708712
"NUP85_CCDS32730.1_ex8_17:73221492-73221515:+_5-5","NUP85",-3.61299534614021,0.771792013140352,20.3427595521141,6.47375842897913e-06,0.00115881583708712
"EXOSC4_CCDS6414.1_ex0_8:145133723-145133746:+_5-1","EXOSC4",-2.64928660709257,1.59419171448605,20.3309307542379,6.51390234827857e-06,0.00116365086990236
"SLMO2_CCDS42893.1_ex4_20:57613543-57613566:-_5-3","SLMO2",-3.82371623249967,0.294157011092643,20.3137013060639,6.572822175233e-06,0.00117181384639577
"HIST1H2BC_CCDS4584.1_ex0_6:26123950-26123973:-_4-2","HIST1H2BC",-4.43451475448425,0.286746878009399,20.2155021711593,6.91899628344656e-06,0.00123105338291379
"PSMC4_CCDS12547.1_ex4_19:40480444-40480467:+_5-3","PSMC4",-2.92217317547635,1.26701792151734,20.1977846092582,6.98337638332135e-06,0.00124001813190495
"FARSA_CCDS12287.1_ex11_19:13041418-13041441:+_5-4","FARSA",-2.3455365197819,2.00769882694894,20.1855826686832,7.02806378027549e-06,0.00124545723863018
"RPS28_CCDS45953.1_ex2_19:8386832-8386855:+_2-1","RPS28",-4.02295461192419,-0.390868965903842,20.1696334836878,7.08690790004828e-06,0.00125337836605125
"CENPN_CCDS10931.1_ex4_16:81053756-81053779:-_5-5","CENPN",-3.60650195970999,0.620507874384296,20.1636108597168,7.10925664045714e-06,0.00125482628263814
"INCENP_CCDS31582.1_ex2_11:61897793-61897816:-_5-3","INCENP",-1.91615020425876,2.70424414012931,20.1549900042302,7.14137006390535e-06,0.00125798854052167
"PUF60_CCDS47933.1_ex4_8:144900222-144900245:-_5-3","PUF60",-4.34610172869843,-0.144768174433259,20.1214509055212,7.26769745595335e-06,0.00127704975168181
"HARS_CCDS4237.1_ex3_5:140056441-140056464:+_5-1","HARS",-2.90716723867567,1.71489771725433,20.1186357567129,7.27840241743579e-06,0.00127704975168181
"EIF3B_CCDS5332.1_ex1_7:2400421-2400444:-_5-2","EIF3B",-2.1324406273331,2.32848873317921,20.0744572482516,7.44848527624046e-06,0.00130430926163352
"RPS7_CCDS1648.1_ex2_2:3624198-3624221:+_5-3","RPS7",-3.23183626187716,1.56982410830266,20.067995860567,7.4736932332298e-06,0.00130614213535219
"WBSCR22_CCDS5557.1_ex2_7:73101046-73101069:-_5-2","WBSCR22",-2.72643145076871,1.46030006933988,20.0517565570714,7.53742675073172e-06,0.00131468746983334
"POLR2F_CCDS13963.1_ex2_22:38355419-38355442:-_5-2","POLR2F",-4.12725720656003,-0.761761663140493,20.0115227696336,7.69769059559567e-06,0.00134000309020305
"RFC4_CCDS3283.1_ex5_3:186510644-186510667:-_5-3","RFC4",-2.14401819160229,2.45884582392336,19.9958839916999,7.76090410520592e-06,0.00134701328827187
"AGAP6_CCDS44397.1_ex7_10:51768708-51768731:-_5-3","AGAP6",-2.38605209708566,2.63550307403266,19.9913987403643,7.77912991957865e-06,0.00134701328827187
"EXOSC6_CCDS10887.1_ex0_16:70285669-70285692:+_5-4","EXOSC6",-2.62192455165582,1.89906156970725,19.9903082182749,7.78356774479378e-06,0.00134701328827187
"BIRC5_CCDS11755.1_ex1_17:76210853-76210876:-_5-5","BIRC5",-2.77011810158186,1.26642876008443,19.9666400907393,7.88051266877229e-06,0.00136113197958916
"DHX37_CCDS9261.1_ex25_12:125470758-125470781:-_5-5","DHX37",-2.01318120256417,2.29097497223246,19.9526093899348,7.93855392281912e-06,0.00136777241781113
